FILE_ID	SENTENCE	GENE	PHENOTYPE	GENE_ID	PHENOTYPE_ID	GENE_START_POSITION	GENE_END_POSITION	PHENOTYPE_START_POSITION	PHENOTYPE_END_POSITION	RELATION	CONFIRMATION	NOTES/TYPES OF UNCERTAIN	NOTES		Count
26975038	Markers such as SERPINI1, ZCCHC24, and ZMYND8 were modulated by ABBV-075 and other BET inhibitors across cancer cell lines and xenograft tumors but not in blood and skin.	ZMYND8	tumors	23613	HP_0002664	39	45	137	143	FALSE	C	Ug2			
29925788	MATERIAL AND METHODS The proliferation of prostate cancer cells was determined by CCK-8 assay.	CCK	cancer	885	HP_0002664	82	85	51	57	FALSE	U	Ug4			
30245141	Matr3(Gt-ex13) homozygotes are early embryo lethal, but Matr3(Gt-ex13) heterozygotes exhibit incompletely penetrant BAV, CoA and PDA phenotypes similar to those in the human proband, as well as ventricular septal defect (VSD) and double-outlet right ventricle (DORV).	Matr3	ventricular septal defect	9782	HP_0001629	0	5	194	219	FALSE	I				
10633131	ME attenuated the influence of APOB rs512535 and TNFA rs361525 on obesity risk in FMP.	TNFA	obesity	7124	HP_0001513	49	53	66	73	FALSE	C				
26614431	Mechanically, miR-9 plays a tumor suppressive role partially through a functional miR-9/IGF2BP1/AKT&amp;ERK axis.	IGF2BP1	tumor	10642	HP_0002664	88	95	28	33	FALSE	I	Ug2	Fenotipo errado?		
26640080	Mechanistically, the role of ALDOA in pancreatic cancer might attribute to its regulation of c-Myc, HIF1α and NRF2 (Nuclear Factor, Erythroid 2-Like 2), which were key regulators of glycolysis and antioxidant response control.	c-Myc	cancer	4609	HP_0002664	93	98	49	55	TRUE	C	Ug2			
26060908	Mechanistically, the role of ALDOA in pancreatic cancer might attribute to its regulation of c-Myc, HIF1α and NRF2 (Nuclear Factor, Erythroid 2-Like 2), which were key regulators of glycolysis and antioxidant response control.	NRF2	cancer	2551	HP_0002664	110	114	49	55	FALSE	I	Ug2			
30504325	Mechanistically, TUFM knockdown activated AMPK and phosphorylated GSK3β and increased the nuclear accumulation of β-catenin, leading to the induction of EMT and increased migration and metastasis of A549 lung cancer cells.	AMPK	cancer	5563	HP_0002664	42	46	209	215	FALSE	C	Ug2			
30564368	Meckel syndrome (MKS) is an embryonic lethal, autosomal recessive disorder characterized by polycystic kidney disease, central nervous system defects, polydactyly and liver fibrosis.	MKS	polydactyly	54903	HP_0010442	17	20	151	162	TRUE	U	Ug3			
22383991	Meesmann epithelial corneal dystrophy (MECD) is a rare autosomal dominant disorder caused by dominant-negative mutations within the KRT3 or KRT12 genes, which encode the cytoskeletal protein keratins K3 and K12, respectively.	K12	corneal dystrophy	3859	HP_0001131	207	210	20	37	TRUE	C	Ug2			
28775359	Meesmann epithelial corneal dystrophy (MECD) is a rare autosomal dominant disorder caused by dominant-negative mutations within the KRT3 or KRT12 genes, which encode the cytoskeletal protein keratins K3 and K12, respectively.	KRT3	corneal dystrophy	3850	HP_0001131	132	136	20	37	TRUE	C				
28459858	Megaconial congenital muscular dystrophy is a disease caused by pathogenic mutations in the gene encoding choline kinase beta (CHKB).	CHKB	muscular dystrophy	1120	HP_0003560	127	131	22	40	TRUE	C				
28041644	Meier-Gorlin syndrome (MGS) is a genetically heterogeneous primordial dwarfism syndrome known to be caused by biallelic loss-of-function mutations in one of five genes encoding pre-replication complex proteins: ORC1, ORC4, ORC6, CDT1, and CDC6.	ORC4	heterogeneous	5000	HP_0001425	217	221	45	58	FALSE	I				
24325915	Meier-Gorlin syndrome (MGS) is a genetically heterogeneous primordial dwarfism syndrome known to be caused by biallelic loss-of-function mutations in one of five genes encoding pre-replication complex proteins: ORC1, ORC4, ORC6, CDT1, and CDC6.	ORC6	heterogeneous	23594	HP_0001425	223	227	45	58	FALSE	I				
29892902	Membrane transporters (such as ABCs, SLCs and ATPases) act in carcinogenesis and chemoresistance development, but their relevance for prognosis of epithelial ovarian cancer (EOC) remains poorly understood.	SLC	cancer	6366	HP_0002664	37	40	166	172	FALSE	I	Ug2 			
26076463	MESP2, HES7 and DUSP6 genes have been proved to be involved in the etiopathogenesis of congenital scoliosis (CS) in animal embryo studies, however, whether this association was detected in human CS patients also remains unknown.	MESP2	scoliosis	145873	HP_0002650	0	5	98	107	TRUE	C				
30306202	MESP2, HES7 and DUSP6 genes may not be involved in the etiopathogenesis of sporadic and non-syndromic CS in Chinese Han population	HES7	sporadic	84667	HP_0003745	7	11	75	83	FALSE	C				
29700912	Metabolic cutis laxa results from Menkes syndrome, caused by a defect in the ATPase copper transporting alpha (ATP7A) gene; congenital disorders of glycosylation due to mutations in subunit 7 of the component of oligomeric Golgi (COG7)-congenital disorders of glycosylation (CDG) complex; combined disorder of N- and O-linked glycosylation, due to mutations in ATPase H+ transporting V0 subunit a2 (ATP6VOA2) gene; pyrroline-5-carboxylate reductase 1 deficiency; pyrroline-5-carboxylate synthase deficiency; macrocephaly, alopecia, cutis laxa, and scoliosis (MACS) syndrome, due to Ras and Rab interactor 2 (RIN2) mutations; transaldolase deficiency caused by mutations in the transaldolase 1 (TALDO1) gene; Gerodermia osteodysplastica due to mutations in the golgin, RAB6-interacting (GORAB or SCYL1BP1) gene; and mitogen-activated pathway (MAP) kinase defects, caused by mutations in several genes [protein tyrosine phosphatase, non-receptor-type 11 (PTPN11), RAF, NF, HRas proto-oncogene, GTPase (HRAS), B-Raf proto-oncogene, serine/threonine kinase (BRAF), MEK1/2, KRAS proto-oncogene, GTPase (KRAS), SOS Ras/Rho guanine nucleotide exchange factor 2 (SOS2), leucine rich repeat scaffold protein (SHOC2), NRAS proto-oncogene, GTPase (NRAS), and Raf-1 proto-oncogene, serine/threonine kinase (RAF1)], which regulate the Ras-MAPK cascade.	PTPN11	macrocephaly	5781	HP_0000256	953	959	508	520	FALSE	C				
27103084	Metabolic cutis laxa results from Menkes syndrome, caused by a defect in the ATPase copper transporting alpha (ATP7A) gene; congenital disorders of glycosylation due to mutations in subunit 7 of the component of oligomeric Golgi (COG7)-congenital disorders of glycosylation (CDG) complex; combined disorder of N- and O-linked glycosylation, due to mutations in ATPase H+ transporting V0 subunit a2 (ATP6VOA2) gene; pyrroline-5-carboxylate reductase 1 deficiency; pyrroline-5-carboxylate synthase deficiency; macrocephaly, alopecia, cutis laxa, and scoliosis (MACS) syndrome, due to Ras and Rab interactor 2 (RIN2) mutations; transaldolase deficiency caused by mutations in the transaldolase 1 (TALDO1) gene; Gerodermia osteodysplastica due to mutations in the golgin, RAB6-interacting (GORAB or SCYL1BP1) gene; and mitogen-activated pathway (MAP) kinase defects, caused by mutations in several genes [protein tyrosine phosphatase, non-receptor-type 11 (PTPN11), RAF, NF, HRas proto-oncogene, GTPase (HRAS), B-Raf proto-oncogene, serine/threonine kinase (BRAF), MEK1/2, KRAS proto-oncogene, GTPase (KRAS), SOS Ras/Rho guanine nucleotide exchange factor 2 (SOS2), leucine rich repeat scaffold protein (SHOC2), NRAS proto-oncogene, GTPase (NRAS), and Raf-1 proto-oncogene, serine/threonine kinase (RAF1)], which regulate the Ras-MAPK cascade.	SHOC2	scoliosis	8036	HP_0002650	1200	1205	548	557	FALSE	C				
27193597	Metabolic cutis laxa results from Menkes syndrome, caused by a defect in the ATPase copper transporting alpha (ATP7A) gene; congenital disorders of glycosylation due to mutations in subunit 7 of the component of oligomeric Golgi (COG7)-congenital disorders of glycosylation (CDG) complex; combined disorder of N- and O-linked glycosylation, due to mutations in ATPase H+ transporting V0 subunit a2 (ATP6VOA2) gene; pyrroline-5-carboxylate reductase 1 deficiency; pyrroline-5-carboxylate synthase deficiency; macrocephaly, alopecia, cutis laxa, and scoliosis (MACS) syndrome, due to Ras and Rab interactor 2 (RIN2) mutations; transaldolase deficiency caused by mutations in the transaldolase 1 (TALDO1) gene; Gerodermia osteodysplastica due to mutations in the golgin, RAB6-interacting (GORAB or SCYL1BP1) gene; and mitogen-activated pathway (MAP) kinase defects, caused by mutations in several genes [protein tyrosine phosphatase, non-receptor-type 11 (PTPN11), RAF, NF, HRas proto-oncogene, GTPase (HRAS), B-Raf proto-oncogene, serine/threonine kinase (BRAF), MEK1/2, KRAS proto-oncogene, GTPase (KRAS), SOS Ras/Rho guanine nucleotide exchange factor 2 (SOS2), leucine rich repeat scaffold protein (SHOC2), NRAS proto-oncogene, GTPase (NRAS), and Raf-1 proto-oncogene, serine/threonine kinase (RAF1)], which regulate the Ras-MAPK cascade.	BRAF	macrocephaly	673	HP_0000256	1054	1058	508	520	TRUE	I				
29768408	Metabolic cutis laxa results from Menkes syndrome, caused by a defect in the ATPase copper transporting alpha (ATP7A) gene; congenital disorders of glycosylation due to mutations in subunit 7 of the component of oligomeric Golgi (COG7)-congenital disorders of glycosylation (CDG) complex; combined disorder of N- and O-linked glycosylation, due to mutations in ATPase H+ transporting V0 subunit a2 (ATP6VOA2) gene; pyrroline-5-carboxylate reductase 1 deficiency; pyrroline-5-carboxylate synthase deficiency; macrocephaly, alopecia, cutis laxa, and scoliosis (MACS) syndrome, due to Ras and Rab interactor 2 (RIN2) mutations; transaldolase deficiency caused by mutations in the transaldolase 1 (TALDO1) gene; Gerodermia osteodysplastica due to mutations in the golgin, RAB6-interacting (GORAB or SCYL1BP1) gene; and mitogen-activated pathway (MAP) kinase defects, caused by mutations in several genes [protein tyrosine phosphatase, non-receptor-type 11 (PTPN11), RAF, NF, HRas proto-oncogene, GTPase (HRAS), B-Raf proto-oncogene, serine/threonine kinase (BRAF), MEK1/2, KRAS proto-oncogene, GTPase (KRAS), SOS Ras/Rho guanine nucleotide exchange factor 2 (SOS2), leucine rich repeat scaffold protein (SHOC2), NRAS proto-oncogene, GTPase (NRAS), and Raf-1 proto-oncogene, serine/threonine kinase (RAF1)], which regulate the Ras-MAPK cascade.	HRas	macrocephaly	3265	HP_0000256	971	975	508	520	TRUE	I				
29901129	Metabolic cutis laxa results from Menkes syndrome, caused by a defect in the ATPase copper transporting alpha (ATP7A) gene; congenital disorders of glycosylation due to mutations in subunit 7 of the component of oligomeric Golgi (COG7)-congenital disorders of glycosylation (CDG) complex; combined disorder of N- and O-linked glycosylation, due to mutations in ATPase H+ transporting V0 subunit a2 (ATP6VOA2) gene; pyrroline-5-carboxylate reductase 1 deficiency; pyrroline-5-carboxylate synthase deficiency; macrocephaly, alopecia, cutis laxa, and scoliosis (MACS) syndrome, due to Ras and Rab interactor 2 (RIN2) mutations; transaldolase deficiency caused by mutations in the transaldolase 1 (TALDO1) gene; Gerodermia osteodysplastica due to mutations in the golgin, RAB6-interacting (GORAB or SCYL1BP1) gene; and mitogen-activated pathway (MAP) kinase defects, caused by mutations in several genes [protein tyrosine phosphatase, non-receptor-type 11 (PTPN11), RAF, NF, HRas proto-oncogene, GTPase (HRAS), B-Raf proto-oncogene, serine/threonine kinase (BRAF), MEK1/2, KRAS proto-oncogene, GTPase (KRAS), SOS Ras/Rho guanine nucleotide exchange factor 2 (SOS2), leucine rich repeat scaffold protein (SHOC2), NRAS proto-oncogene, GTPase (NRAS), and Raf-1 proto-oncogene, serine/threonine kinase (RAF1)], which regulate the Ras-MAPK cascade.	KRAS	macrocephaly	3845	HP_0000256	1069	1073	508	520	TRUE	I				
29321482	Metabolic cutis laxa results from Menkes syndrome, caused by a defect in the ATPase copper transporting alpha (ATP7A) gene; congenital disorders of glycosylation due to mutations in subunit 7 of the component of oligomeric Golgi (COG7)-congenital disorders of glycosylation (CDG) complex; combined disorder of N- and O-linked glycosylation, due to mutations in ATPase H+ transporting V0 subunit a2 (ATP6VOA2) gene; pyrroline-5-carboxylate reductase 1 deficiency; pyrroline-5-carboxylate synthase deficiency; macrocephaly, alopecia, cutis laxa, and scoliosis (MACS) syndrome, due to Ras and Rab interactor 2 (RIN2) mutations; transaldolase deficiency caused by mutations in the transaldolase 1 (TALDO1) gene; Gerodermia osteodysplastica due to mutations in the golgin, RAB6-interacting (GORAB or SCYL1BP1) gene; and mitogen-activated pathway (MAP) kinase defects, caused by mutations in several genes [protein tyrosine phosphatase, non-receptor-type 11 (PTPN11), RAF, NF, HRas proto-oncogene, GTPase (HRAS), B-Raf proto-oncogene, serine/threonine kinase (BRAF), MEK1/2, KRAS proto-oncogene, GTPase (KRAS), SOS Ras/Rho guanine nucleotide exchange factor 2 (SOS2), leucine rich repeat scaffold protein (SHOC2), NRAS proto-oncogene, GTPase (NRAS), and Raf-1 proto-oncogene, serine/threonine kinase (RAF1)], which regulate the Ras-MAPK cascade.	Raf-1	macrocephaly	5894	HP_0000256	1248	1253	508	520	TRUE	I				
21738669	Metaplastic breast carcinoma is an aggressive form of invasive breast cancer with histological evidence of epithelial to mesenchymal transition (EMT).	EMT	cancer	3702	HP_0002664	145	148	70	76	TRUE	U	Ug3			
28386563	Metastasis is the most important feature of gastric cancer (GC) and the most widely recognized reason for GC-related deaths.	GC	cancer	2638	HP_0002664	60	62	52	58	FALSE	U	Ug3			
29779043	Metastatic bone disease has a major impact on morbidity of breast cancer (BC) patients.	impact	cancer	55364	HP_0002664	36	42	66	72	FALSE	U	Ug5			
26220971	Methylation of RARB, CD44, PAX5A, GSTP1, IGSF4 (CADM1), PYCARD, CDH13, TP53, and GATA5 classified pTa versus pT1 tumors whereas RARB, CD44, GSTP1, IGSF4, CHFR, PYCARD, TP53, STK11, and GATA5 distinguished LG versus HG tumors.	CADM1	tumor	23705	HP_0002664	48	53	113	118	FALSE	I				
29361520	Methylation of RARB, CD44, PAX5A, GSTP1, IGSF4 (CADM1), PYCARD, CDH13, TP53, and GATA5 classified pTa versus pT1 tumors whereas RARB, CD44, GSTP1, IGSF4, CHFR, PYCARD, TP53, STK11, and GATA5 distinguished LG versus HG tumors.	GSTP1	tumor	2950	HP_0002664	34	39	113	118	FALSE	I				
22561202	Methylation of RARB, CD44, PAX5A, GSTP1, IGSF4 (CADM1), PYCARD, CDH13, TP53, and GATA5 classified pTa versus pT1 tumors whereas RARB, CD44, GSTP1, IGSF4, CHFR, PYCARD, TP53, STK11, and GATA5 distinguished LG versus HG tumors.	RARB	tumor	5915	HP_0002664	15	19	113	118	FALSE	I				
30661349	Methylation profiling, metabolite assessment and additional analyses were also performed in selected cases.<b>Results:</b> One of the 11 tumors was found to carry a known cancer-predisposing somatic mutation in <i>IDH1</i> A variant in <i>GOT2</i>, c.357A&gt;T, found in a patient with multiple tumors, was associated with higher tumor mRNA and protein expression levels, increased GOT2 enzymatic activity in lymphoblastic cells, and altered metabolite ratios both in tumors and in GOT2 knockdown HeLa cells transfected with the variant.	GOT2	somatic mutation	2806	HP_0001428	239	243	191	207	FALSE	C				
28654796	Methylation profiling, metabolite assessment and additional analyses were also performed in selected cases.<b>Results:</b> One of the 11 tumors was found to carry a known cancer-predisposing somatic mutation in <i>IDH1</i> A variant in <i>GOT2</i>, c.357A&gt;T, found in a patient with multiple tumors, was associated with higher tumor mRNA and protein expression levels, increased GOT2 enzymatic activity in lymphoblastic cells, and altered metabolite ratios both in tumors and in GOT2 knockdown HeLa cells transfected with the variant.	GOT2	tumor	2806	HP_0002664	239	243	330	335	FALSE	I				
